"HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case","random_split"
"39411116","Yes",1,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","canadian","18","Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed",NA,2,1,1,1,1,5,3,5,5,4,4,NA,NA,6,5,NA,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1
"fengcy","Yes",1,NA,18,"South Asian",NA,"Mandarin",NA,NA,"15","5","Chinese","5","14","Nonreligious",NA,"Mostly right handed",NA,1,4,3,5,3,6,4,5,4,2,2,2,2,4,2,2,2,2,2,4,5,6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"38421126","I don't know",1,NA,17,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Jewish",NA,"Mostly right handed","Strongly liberal",1,4,4,2,4,6,5,4,4,3,6,3,6,3,5,5,5,5,5,5,6,6,0,0,0,1,0,0,NA,0,NA,NA,NA,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"50200622","Yes",1,NA,19,"South Asian",NA,"Other","Bangla",NA,"16","7. Completely fluent","Bangladeshi",NA,"19","Muslim",NA,"Mostly right handed","Neutral/moderate",1,4,4,7,5,7,4,5,3,2,5,5,4,3,5,3,5,5,5,4,7,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"35201107","Yes",2,NA,21,NA,NA,"Mandarin",NA,NA,"6","5","Chinese","4","17","Buddhist",NA,"Mostly right handed","Neutral/moderate",4,6,6,5,6,6,6,6,6,6,6,4,5,5,6,5,5,6,6,6,6,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"16630425","Yes",1,NA,18,"East Asian",NA,"Mandarin",NA,NA,"10","5","China","1","18","Nonreligious",NA,"Mostly right handed","Neutral/moderate",1,2,2,2,2,2,6,4,3,1,4,2,2,1,3,5,5,2,2,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"36050125","Yes",1,NA,18,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","18","Not applicable--I was born in Canada","Christian",NA,NA,"Slightly liberal",1,6,6,7,3,4,5,5,4,6,5,3,4,7,6,6,6,6,5,3,6,3,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"81190401","Yes",2,NA,18,"South East Asian",NA,"Both English and another language",NA,"Hindi","17","7. Completely fluent","Indian","1","18","Hindu",NA,"Mostly right handed","Neutral/moderate",1,6,6,6,5,5,6,4,6,6,7,4,5,7,6,6,6,6,3,6,6,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"88780603","Yes",1,NA,18,"First Nations",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Neutral/moderate",1,6,6,7,6,7,7,5,5,5,6,5,4,6,7,4,7,4,7,6,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"25151226","Yes",2,"man",18,"Other","Indian","Other","Hindi","hindi","18","6","Indian","1","18","Hindu","hindu","Mostly right handed","Slightly liberal",1,4,4,6,6,6,6,4,5,3,5,3,5,5,6,5,5,4,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"89611105","I don't know",1,"bruh i said woman",18,"East Asian","bruh i chose east asian","Mandarin","bruh i chose mandarin","bruh i chose mandarin","10","6","Chinese, PR for Canada","6","11","Atheist","I said, and I repeat, Atheist","Mostly right handed","Slightly liberal",2,6,5,6,5,6,7,6,6,5,5,4,3,4,5,6,6,5,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"26770814","Yes",1,NA,18,NA,NA,"Mandarin",NA,NA,"10 years","7. Completely fluent","Chinese",NA,"9","Christian",NA,"Mostly right handed","Neutral/moderate",1,1,1,2,1,2,1,1,1,2,4,4,4,4,5,3,5,2,1,2,6,3,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"47860424","Yes",2,NA,27,"Other","European, South American, East Asian","Both English and another language",NA,"Spanish, Greek",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Moderately liberal",2,2,2,4,2,6,4,3,4,2,6,4,5,4,2,2,4,1,2,2,4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"100253572","Yes",1,NA,23,"East Asian",NA,"Mandarin",NA,NA,"5","4","chinese","5","19",NA,NA,"Ambidextrious","Moderately liberal",3,5,5,5,5,6,4,4,4,4,5,3,4,4,3,5,5,6,5,5,7,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"95300916","Yes",2,NA,17,"South Asian",NA,"Punjabi",NA,NA,"12","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Sikh",NA,"Ambidextrious","Neutral/moderate",1,2,2,1,1,5,4,3,6,2,7,2,2,4,5,5,4,2,5,5,6,7,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"69640928","Yes",2,NA,21,"East Asian",NA,"Mandarin",NA,NA,"12","7. Completely fluent","Canadian","12","9","Atheist",NA,"Mostly right handed","Neutral/moderate",2,3,3,3,3,5,3,2,4,2,3,2,1,2,2,2,2,3,5,3,7,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"63281025","Yes",1,NA,19,"East Asian",NA,"Mandarin",NA,NA,"10","7. Completely fluent","Canadian, born in Canada but grew up mostly in China",NA,"13","Nonreligious",NA,"Mostly right handed","Neutral/moderate",3,5,5,6,7,6,7,7,7,6,6,5,5,6,5,5,7,7,7,6,6,6,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"54730508","Yes",2,NA,19,"East Asian",NA,"Mandarin",NA,NA,"6","5","Chinese","1","19","Nonreligious",NA,"Mostly right handed","Neutral/moderate",1,5,5,5,5,5,4,6,5,5,4,5,3,5,6,5,5,5,6,5,6,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"62680424","Yes",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Moderately conservative",1,7,7,6,3,3,5,2,6,4,4,5,3,6,6,7,5,3,6,6,7,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"86891109","Yes",1,NA,17,"Other","Caucasian","English",NA,NA,NA,"7. Completely fluent","Canadian","17","Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Slightly liberal",1,6,6,6,6,7,7,5,6,6,7,6,5,5,6,7,6,6,7,7,7,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"99110811","Yes",1,NA,18,"Other","China","Mandarin",NA,NA,"13 years","5","Chinese","1","18","Other","I have no religious affiliation now","Mostly left handed","Moderately liberal",1,4,5,5,6,5,6,6,6,5,3,4,4,4,3,3,6,6,6,6,6,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"65910505",NA,1,NA,32,NA,"Jewish","English","n/a","n/a","n/a","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Jewish","n/a","Mostly right handed",NA,5,2,2,3,4,3,4,5,3,3,5,5,4,4,5,5,4,4,7,5,6,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"26420402","I don't know",1,NA,19,"East Asian",NA,"Cantonese",NA,NA,NA,"6","Canadian",NA,"Not applicable--I was born in Canada","Buddhist",NA,"Mostly left handed",NA,2,3,5,2,3,4,4,4,5,4,5,5,4,3,5,5,5,4,4,4,4,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"34270111","I don't know",1,NA,18,NA,"Canadian","English",NA,NA,NA,"7. Completely fluent","Canadian","18",NA,"Christian",NA,"Mostly left handed","Neutral/moderate",1,5,4,5,4,5,4,5,4,2,5,3,2,1,3,5,5,4,2,5,5,5,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"22441105","No",2,NA,18,"European",NA,"Both English and another language",NA,"French",NA,"7. Completely fluent","Belgian","1","17","Atheist",NA,"Mostly right handed","Moderately conservative",2,1,3,2,4,6,2,7,7,5,4,4,1,4,4,4,5,4,7,7,7,7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"31140223","No",1,NA,21,NA,NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Atheist",NA,"Mostly right handed","Strongly liberal",2,2,3,5,1,6,3,1,3,1,2,1,1,2,1,1,1,1,4,1,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"34481016","Yes",2,NA,20,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Slightly liberal",3,4,4,6,2,6,7,7,7,7,5,6,3,4,7,7,7,7,6,6,7,7,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"87121024","Yes",1,NA,17,"East Asian",NA,"Mandarin",NA,NA,"5","6","Chinese","5","13","Christian",NA,"Mostly right handed","Neutral/moderate",1,4,5,6,6,6,6,2,3,6,4,3,1,4,4,5,6,6,6,6,6,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"74110916",NA,2,NA,18,"Other","South Asian/European","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Moderately liberal",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,0,1
"27700315","I don't know",1,NA,19,"South Asian",NA,"Both English and another language",NA,"Bengali",NA,"7. Completely fluent","Indian","1","18","Atheist",NA,"Mostly right handed","Moderately liberal",2,5,5,6,6,6,7,6,5,6,5,5,4,2,5,6,6,6,6,6,6,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"33590310","Yes",1,NA,18,"East Asian",NA,"Cantonese",NA,NA,"12","6","Hong Kong","1","18","Christian",NA,"Mostly right handed","Moderately liberal",2,6,3,2,4,2,5,2,2,3,5,2,3,3,6,4,5,5,6,5,6,6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"14310130","Yes",1,NA,19,"East Asian",NA,"Korean",NA,NA,"15","7. Completely fluent",NA,"7","12","Christian",NA,"Mostly right handed","Slightly conservative",3,6,6,6,7,7,7,4,6,6,6,6,6,6,7,7,7,7,7,7,7,7,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"61961025","Yes",1,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","9","12","Atheist",NA,"Mostly right handed","Neutral/moderate",3,6,6,6,6,7,5,6,7,5,6,4,5,6,4,5,5,5,5,6,6,7,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"92680713","Yes",1,NA,20,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","14","4","Agnostic",NA,"Mostly right handed","Moderately liberal",2,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,6,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"31680329","Yes",1,NA,18,"South East Asian",NA,"Both English and another language",NA,"Indonesian",NA,"6","Indonesian","1","18","Other","Catholic","Mostly right handed","Slightly liberal",1,5,4,4,3,5,5,5,7,3,4,3,3,3,2,2,5,6,6,5,6,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"52420102","Yes",1,"woman",24,"European","Serbian","Other","Serbian","Serbian","19","7. Completely fluent","Serbian","19","5","Agnostic","Agnostic","Mostly left handed","Strongly liberal",4,6,5,7,1,6,6,1,1,1,1,1,1,1,1,1,2,1,6,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"42710413","Yes",1,NA,22,"Middle Eastern",NA,"Both English and another language",NA,"English and Farsi",NA,"7. Completely fluent","Iranian","6","15",NA,NA,"Mostly right handed",NA,3,5,4,5,5,6,5,5,5,4,4,5,5,5,5,5,5,4,6,5,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"23800101","Yes",1,"woman",22,"African","african","Other","somali","English, Kiswahili and Somali","basically since i started going to school.","7. Completely fluent","somali","1","20+","Muslim","muslim","Mostly right handed","Neutral/moderate",2,3,4,4,3,5,4,3,4,1,7,6,5,4,2,2,2,2,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"86740214","Yes",1,NA,20,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Atheist",NA,"Mostly right handed","Strongly liberal",3,2,2,2,2,4,1,6,6,4,6,5,4,2,5,6,6,3,7,7,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"31180130","Yes",1,NA,18,"South Asian",NA,"Other","hindi",NA,"15","7. Completely fluent","Indian",NA,"18","Christian",NA,"Mostly right handed","Neutral/moderate",1,4,4,4,4,4,5,5,5,5,5,4,4,4,5,4,3,6,4,4,3,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"69011221","Yes",2,NA,20,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Chinese & Filipino",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed",NA,2,5,5,5,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,7,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"63030410","Yes",1,NA,20,"East Asian",NA,"Mandarin",NA,NA,"6","6","Chinese","2","19",NA,NA,"Mostly right handed","Neutral/moderate",2,5,2,5,3,6,5,3,3,4,4,2,4,5,6,6,6,6,4,3,6,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"43590626","I don't know",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Slightly conservative",1,2,2,3,3,5,4,5,6,5,6,6,6,4,4,4,4,4,5,3,6,3,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"74170908","Yes",1,NA,20,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Christian",NA,"Mostly right handed","Slightly liberal",2,5,5,7,4,5,5,4,5,4,6,4,3,5,6,6,5,5,6,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"65100923","Yes",1,NA,18,"South Asian",NA,"Both English and another language",NA,"Punjabi",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Sikh",NA,"Mostly right handed","Neutral/moderate",1,1,1,3,3,2,5,4,5,4,4,3,4,4,4,3,3,3,3,1,5,4,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"69890116","I don't know",1,NA,18,"South East Asian",NA,"Vietnamese",NA,NA,NA,"7. Completely fluent","Canadian","18","1","Atheist",NA,"Mostly right handed","Moderately liberal",1,4,4,5,5,5,4,5,6,4,5,2,4,3,1,1,5,4,6,5,4,7,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"89191029","No",2,NA,18,"Other","half chinese half german","English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Baha'i",NA,"Mostly right handed","Neutral/moderate",1,6,5,5,7,6,5,4,5,5,5,4,5,1,3,5,6,4,6,5,5,5,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"97000502","Yes",1,NA,18,"Hispanic",NA,"Spanish",NA,NA,"16","7. Completely fluent","Mexican","1","18","Agnostic",NA,"Mostly right handed","Moderately liberal",1,2,2,5,1,2,4,5,2,3,5,2,3,3,3,4,5,5,6,6,7,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"77510514","No",2,NA,18,"East Asian",NA,"Korean",NA,NA,"14 years","7. Completely fluent","Canada","13","5","Christian",NA,"Mostly right handed","Neutral/moderate",1,2,4,5,4,5,5,4,4,4,3,4,4,4,2,6,4,3,5,3,5,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"71341223","Yes",1,NA,18,"East Asian",NA,"Mandarin",NA,NA,"12","4","China","1","18",NA,NA,"Mostly right handed","Neutral/moderate",1,4,6,5,6,6,3,4,4,5,4,4,3,4,4,5,5,4,6,5,5,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"31950523","Yes",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,"6 years","5","China","5","17","Nonreligious",NA,"Mostly right handed",NA,3,3,4,5,6,6,5,4,7,5,5,3,4,4,3,5,5,4,4,6,7,6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"75460228","Yes",2,NA,18,"European",NA,"French",NA,NA,"18","7. Completely fluent","Swiss/Austrian","1","18","Christian",NA,"Mostly right handed","Neutral/moderate",1,6,4,6,4,6,6,5,7,6,7,7,7,7,6,7,7,7,6,7,7,6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"65060412","I don't know",2,NA,22,"East Asian",NA,"Mandarin",NA,NA,"10","4","Chinese","4","19","Nonreligious",NA,"Ambidextrious","Neutral/moderate",3,6,5,4,6,5,5,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"58781029","Yes",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly left handed","Strongly liberal",2,7,1,6,5,6,7,6,6,5,5,3,5,3,6,6,6,6,6,6,7,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"74741213","Yes",1,NA,18,"Hispanic",NA,"English",NA,NA,NA,"7. Completely fluent","Hispanic, European, American",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately liberal",1,2,2,5,2,6,6,5,6,6,6,6,4,2,2,2,6,4,6,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"66180909","I don't know",2,NA,19,"Other","chinese","Both English and another language",NA,"mandarin",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed",NA,2,4,4,5,4,5,5,5,5,3,5,2,4,4,4,6,3,3,6,5,5,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"10230513","I don't know",2,NA,18,"European",NA,"Both English and another language",NA,"French",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately liberal",1,5,5,6,4,6,4,5,5,4,4,5,2,4,5,4,4,3,4,4,4,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"19250306",NA,1,NA,18,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","korean","17","1",NA,NA,"Mostly right handed","Neutral/moderate",1,4,5,5,4,6,3,4,6,4,7,4,4,4,3,2,6,6,2,6,7,3,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"12981210","I don't know",1,NA,19,"East Asian",NA,"Both English and another language",NA,"mandarin and cantonese",NA,"7. Completely fluent","taiwanese/hongkongnese","19","Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Neutral/moderate",3,6,4,6,4,6,6,5,5,5,6,5,6,4,4,4,4,4,4,6,6,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"85610923","Yes",2,NA,23,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Slightly conservative",3,2,2,2,2,4,2,3,3,3,3,2,4,2,3,5,5,2,6,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
