"duration","HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","Sex_Orientation","Sex_Orient_Othr","UBC_Faculty","Faculty_Other","Major","Country_Born","country_born_2","Mom education","Dad education","Family.income","Attn","Attnother","BIological.sex","age.30","age.28","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","duration_decline","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","Sex_Orientation_decline","Sex_Orient_Othr_decline","UBC_Faculty_decline","Faculty_Other_decline","Major_decline","Country_Born_decline","country_born_2_decline","Mom education_decline","Dad education_decline","Family.income_decline","Attn_decline","Attnother_decline","BIological.sex_decline","age.30_decline","age.28_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case"
23,"30730430","Yes",1,"woman",18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","3","15","Christian",NA,"Mostly right handed","Moderately liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Other","Dubai, UAE","Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,3,3,4,5,5,5,6,5,4,5,5,5,5,5,5,5,5,5,6,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,"38720619","Yes",1,NA,18,"Hispanic",NA,"Both English and another language",NA,"Spanish",NA,"7. Completely fluent","Canadian","8","10","Christian",NA,"Mostly right handed","Moderately conservative",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Other","Mexico","4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",7,7,7,7,7,7,7,7,6,7,7,6,6,7,7,7,7,7,7,7,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,"80990417","I don't know",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","American",NA,NA,"Atheist",NA,"Mostly right handed","Strongly liberal",1,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Psychology","United States of America",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,1,5,1,6,5,4,3,2,3,2,2,5,5,4,4,6,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,"88271202","Yes",2,NA,20,"European",NA,"Both English and another language",NA,"Russian",NA,"7. Completely fluent","Canadian-American",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Biology","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",5,5,5,6,5,5,4,5,5,5,4,3,5,5,5,5,5,5,6,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
25,"98300515","No",2,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,NA,NA,1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"Some college","Some college",NA,NA,"Decision Making","Male","Yes","Yes",1,1,1,1,2,5,4,5,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17,"65050821","I don't know",1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"High school graduate","Some college","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",3,2,5,3,5,5,6,7,6,5,5,4,4,5,4,5,4,5,6,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17,"19060518","Yes",2,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Ambidextrious","Moderately conservative",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"Some college","High school graduate","$75,001 - $100,000","Other (Please specify below)","decision making","Male","Yes","Yes",6,5,5,5,6,6,6,6,6,3,5,2,5,6,6,6,6,6,7,7,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,"49230614","Yes",1,NA,18,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Strongly liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"4 year (e.g., Bachelor's degree)","2 year degree (e.g.technical college degree)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,1,4,3,4,4,5,6,4,5,5,4,3,3,4,4,2,4,4,6,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,"72931109","Yes",1,NA,17,"European",NA,"Other","Russian",NA,"10","7. Completely fluent","Russian",NA,NA,"Other","Orthodox","Mostly right handed","Strongly liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"not decided","Other","Russia","4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","No","No",5,5,4,5,6,4,5,6,4,5,4,4,1,6,4,5,4,3,3,6,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11,"66491007","Yes",1,NA,20,"Middle Eastern",NA,"Both English and another language",NA,"english arabic french",NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Slightly liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","decision making","Female","Yes","Yes",3,2,4,2,4,4,2,4,3,6,2,2,2,5,5,4,3,5,3,6,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
12,"82561205","No",2,NA,19,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Chinese Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,NA,"Neutral/moderate",3,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Honours Physics","Canada",NA,"Some college","High school graduate","$50,001 - $75,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",5,5,3,5,5,4,6,6,4,5,5,4,4,4,5,5,5,5,4,5,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
14,"42150212","Yes",1,NA,18,"First Nations",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","not completely sure","Mostly right handed","Strongly liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology and First Nations Indigenous Studies","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision making","Female","Yes","Yes",5,5,4,6,5,6,4,4,4,3,2,2,3,7,7,5,6,6,4,6,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,"92720314",NA,1,NA,18,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Neutral/moderate",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Undeclared","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision making","Female","Yes","Yes",3,5,6,5,5,5,4,5,4,4,5,5,4,3,4,5,5,3,3,4,2,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,"75540124","Yes",2,NA,17,"East Asian",NA,"Mandarin",NA,NA,"9","5","Chinese","1","17","Nonreligious",NA,"Mostly right handed",NA,1,"Gay/lesbian mostly",NA,"Faculty of Arts",NA,"Not decided yet.","China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","No","No",4,4,6,6,6,3,6,7,4,6,4,6,5,6,6,6,6,4,6,7,6,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,"54870215","Yes",1,NA,18,"East Asian",NA,NA,"Chinese",NA,"15","3","China",NA,NA,NA,NA,"Mostly right handed","Slightly conservative",1,"Heterosexual/straight only",NA,"Vantage College",NA,NA,"China",NA,"High school graduate","2 year degree (e.g.technical college degree)","$25,001 - $35,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",6,7,7,7,6,7,6,7,7,7,6,3,4,7,7,7,7,7,7,7,7,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,"17020606","Yes",2,NA,18,"Other","Scandinavian","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Slightly conservative",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$35,001 - $50,000","Other (Please specify below)","Decision making","Male","Yes","Yes",5,4,4,5,5,2,5,6,4,6,6,5,4,7,7,6,5,7,6,6,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17,"23620527","No",2,NA,19,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Combined major science","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",2,2,3,2,3,5,4,6,3,6,3,3,2,5,3,3,3,6,5,6,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
14,"72620112","I don't know",1,NA,19,"European",NA,"Both English and another language",NA,"Russian",NA,"7. Completely fluent","Canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Moderately liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision making","Female","Yes","Yes",3,3,5,6,4,6,6,5,4,4,4,5,4,2,4,5,5,6,6,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32,"38061015","Yes",1,"n/a",21,"East Asian","n/a","Korean","n/a","n/a","16","7. Completely fluent","Canadian","16","4","Agnostic","n/a","Mostly right handed","Moderately liberal",2,"Heterosexual/straight only","n/a","Faculty of Arts","n/a","Psychology","Other","South Korea","4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20,"87150225","I don't know",2,NA,18,"East Asian",NA,"Cantonese",NA,NA,"~10 years","5","Canadian",NA,NA,"Atheist",NA,"Mostly right handed","Moderately liberal",1,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,NA,"Hong Kong",NA,"High school graduate","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision making","Male","Yes","Yes",1,1,3,1,2,1,3,5,3,5,1,1,4,4,5,5,5,5,5,4,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,"87870207","Yes",1,"I didn't answer other",18,"European","I didn't answer other","English","I didn't answer other","I didn't answer that","English is my first language","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic","I didn't answer other","Mostly right handed","Strongly liberal",1,"Other","I don't know yet","Faculty of Arts","I didn't answer other","I haven't yet decided any further than a general Bachelor of Arts","Canada","I didn't answer other","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",6,5,5,5,5,6,5,6,5,5,2,2,1,1,2,3,3,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,"65300402","Yes",2,NA,18,"Middle Eastern",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","7","11","Nonreligious",NA,"Mostly right handed","Slightly conservative",1,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Biology","Other","Lebanon","4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",4,4,4,4,5,5,5,7,4,5,4,3,5,4,4,5,4,7,7,7,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,"21970703","Yes",2,NA,19,"African",NA,"French",NA,NA,"13","7. Completely fluent","French","13","6","Christian",NA,"Mostly right handed","Neutral/moderate",2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Other","France","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","decision making","Male","Yes","Yes",4,3,3,2,2,2,3,4,2,3,2,2,2,1,1,1,2,3,2,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
12,"74800109","I don't know",3,NA,18,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",1,"Other","Queer - attracted to all genders in unequal amounts","Faculty of Arts",NA,NA,"Canada",NA,NA,NA,NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,"79070116","Yes",1,NA,20,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately liberal",1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Undeclared","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","Above $150,000","Other (Please specify below)","Decision Makin","Female","Yes","Yes",4,4,5,5,5,4,6,7,4,5,4,3,2,3,3,3,2,6,5,5,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
17,"68951005","Yes",1,NA,20,"Other","Half European Half Japanese","English",NA,NA,NA,"7. Completely fluent","White and Japanese","2","17","Atheist",NA,"Mostly right handed","Moderately liberal",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","United States of America",NA,"Professional or Graduate Degree (e.g., PhD, MD)","4 year degree (e.g.Bachelor's degree)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",3,3,5,5,5,3,2,5,3,3,3,5,3,3,3,5,3,5,3,5,5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
34,"26230908","Yes",1,NA,29,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only",NA,"Faculty of Dentistry",NA,NA,"Canada",NA,"High school graduate","Less than high school","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","No",6,5,6,5,6,5,5,5,6,6,4,7,6,5,5,6,6,6,6,5,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
23,"36221017","I don't know",1,NA,18,"Other",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,NA,NA,1,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"2 year degree (e.g., technical college degree)",NA,NA,"Other (Please specify below)","decision making","Female","Yes","Yes",4,4,4,4,5,4,3,4,4,5,5,5,4,4,6,5,4,5,5,5,5,0,0,0,0,NA,0,0,1,0,NA,NA,NA,0,0,1,0,0,NA,1,1,0,0,NA,0,NA,1,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,"79251110","I don't know",1,NA,19,"European",NA,"English",NA,NA,NA,"7. Completely fluent","US and Canada","1","18","Agnostic",NA,"Mostly right handed","Moderately liberal",1,NA,NA,"Faculty of Arts",NA,"I do not know yet","United States of America",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,6,5,5,6,5,5,4,5,6,4,3,5,5,5,5,5,6,6,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
25,"35190222","Yes",1,"n/a",29,"European","n/a","English","n/a","n/a","n/a","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious","n/a","Mostly right handed","Strongly liberal",3,"Heterosexual/straight only","n/a","Faculty of Arts","n/a","Psychology","Canada","n/a","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","No",2,1,5,1,5,5,5,5,3,5,6,3,3,3,5,6,5,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
16,"67751002","Yes",1,NA,20,"East Asian",NA,"Both English and another language",NA,"Mandarin, cantonese, english at the same time",NA,"7. Completely fluent","chinese-canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed",NA,2,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"psychology","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,6,6,5,5,5,6,5,6,4,4,7,6,6,6,6,5,4,5,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
26,"71460630","I don't know",2,"n/a",20,"Other","1/2 European and 1/2 South East Asian","English","n/a","n/a","n/a","7. Completely fluent","Canadian","20+","Not applicable--I was born in Canada","Atheist","n/a","Mostly right handed","Moderately liberal",3,"Gay/lesbian mostly","n/a","Faculty of Arts","n/a","Major in Linguistics","Canada","n/a","Some college","Some college","$75,001 - $100,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",1,1,1,1,1,6,1,3,1,6,6,2,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
14,"83580724",NA,1,NA,18,"African",NA,"English",NA,NA,NA,"7. Completely fluent","Nigerian","16","2","Christian",NA,"Mostly right handed",NA,1,NA,NA,"Faculty of Arts",NA,"Psychology","Other","Oman",NA,"4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,5,1,5,4,1,1,1,2,1,6,2,2,5,5,2,4,3,6,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,"36311013","Yes",1,NA,22,"Other","Caucasian","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,NA,"Moderately liberal",4,"Heterosexual/straight only",NA,"Faculty of Land and Food Systems",NA,"Health and Nutrition","Canada",NA,"High school graduate","Some college",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",1,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
18,"90711026","I don't know",1,NA,26,"South East Asian",NA,"Both English and another language",NA,"Tagalog",NA,"7. Completely fluent","Filipino/Canadian","8","17","Agnostic",NA,"Mostly right handed",NA,2,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Other","Philippines","Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","$50,001 - $75,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,3,1,2,5,5,6,6,4,4,4,2,5,5,5,5,6,7,7,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
12,"62301009","Yes",1,NA,20,"Middle Eastern",NA,"Other","Arabic",NA,"17","7. Completely fluent","Egyptian","10","10","Muslim",NA,"Mostly right handed",NA,2,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Philosophy","Other","Egypt","Professional or Graduate Degree (e.g., PhD, MD)","4 year degree (e.g.Bachelor's degree)","$50,001 - $75,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,2,3,2,3,5,1,4,2,5,1,1,5,7,6,6,5,4,5,7,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
